geo_id,tract_name,hs_grad_or_higher,bachelors_or_higher,bachelors_degree,graduate_degree,year
1400000US17031691100,Census Tract 6911; Cook County; Illinois,2149,314,253,61,2023
1400000US17031691200,Census Tract 6912; Cook County; Illinois,1205,267,88,179,2023
1400000US17031691300,Census Tract 6913; Cook County; Illinois,1631,557,406,151,2023
1400000US17031691400,Census Tract 6914; Cook County; Illinois,1589,272,132,140,2023
1400000US17031691500,Census Tract 6915; Cook County; Illinois,1036,192,151,41,2023
1400000US17031700100,Census Tract 7001; Cook County; Illinois,1908,271,130,141,2023
1400000US17031700200,Census Tract 7002; Cook County; Illinois,3513,900,552,348,2023
1400000US17031700301,Census Tract 7003.01; Cook County; Illinois,2626,652,423,229,2023
1400000US17031700302,Census Tract 7003.02; Cook County; Illinois,2773,676,402,274,2023
1400000US17031700401,Census Tract 7004.01; Cook County; Illinois,3565,822,463,359,2023
1400000US17031700402,Census Tract 7004.02; Cook County; Illinois,1908,712,478,234,2023
1400000US17031700501,Census Tract 7005.01; Cook County; Illinois,4044,1380,1052,328,2023
1400000US17031700502,Census Tract 7005.02; Cook County; Illinois,2378,822,312,510,2023
1400000US17031710100,Census Tract 7101; Cook County; Illinois,556,121,75,46,2023
1400000US17031710200,Census Tract 7102; Cook County; Illinois,1994,262,221,41,2023
1400000US17031710300,Census Tract 7103; Cook County; Illinois,769,102,50,52,2023
1400000US17031710400,Census Tract 7104; Cook County; Illinois,3253,769,573,196,2023
1400000US17031710500,Census Tract 7105; Cook County; Illinois,2138,513,335,178,2023
1400000US17031710600,Census Tract 7106; Cook County; Illinois,1163,294,212,82,2023
1400000US17031710700,Census Tract 7107; Cook County; Illinois,2133,413,304,109,2023
1400000US17031710800,Census Tract 7108; Cook County; Illinois,2649,482,166,316,2023
1400000US17031710900,Census Tract 7109; Cook County; Illinois,1096,286,178,108,2023
1400000US17031711000,Census Tract 7110; Cook County; Illinois,1838,257,114,143,2023
1400000US17031711100,Census Tract 7111; Cook County; Illinois,1733,481,222,259,2023
1400000US17031711200,Census Tract 7112; Cook County; Illinois,2734,681,317,364,2023
1400000US17031711300,Census Tract 7113; Cook County; Illinois,1030,162,89,73,2023
1400000US17031711400,Census Tract 7114; Cook County; Illinois,1656,360,282,78,2023
1400000US17031711500,Census Tract 7115; Cook County; Illinois,1571,226,118,108,2023
1400000US17031720100,Census Tract 7201; Cook County; Illinois,2173,1481,643,838,2023
1400000US17031720200,Census Tract 7202; Cook County; Illinois,2764,1430,711,719,2023
1400000US17031720300,Census Tract 7203; Cook County; Illinois,2727,1965,1008,957,2023
1400000US17031720400,Census Tract 7204; Cook County; Illinois,1163,650,277,373,2023
1400000US17031720500,Census Tract 7205; Cook County; Illinois,1305,769,496,273,2023
1400000US17031720600,Census Tract 7206; Cook County; Illinois,1183,865,523,342,2023
1400000US17031720700,Census Tract 7207; Cook County; Illinois,2057,964,434,530,2023
1400000US17031730100,Census Tract 7301; Cook County; Illinois,1462,467,269,198,2023
1400000US17031730201,Census Tract 7302.01; Cook County; Illinois,3364,798,494,304,2023
1400000US17031730202,Census Tract 7302.02; Cook County; Illinois,1883,664,309,355,2023
1400000US17031730300,Census Tract 7303; Cook County; Illinois,679,154,99,55,2023
1400000US17031730400,Census Tract 7304; Cook County; Illinois,2400,689,510,179,2023
1400000US17031730500,Census Tract 7305; Cook County; Illinois,2791,1074,568,506,2023
1400000US17031730600,Census Tract 7306; Cook County; Illinois,2051,824,487,337,2023
1400000US17031730700,Census Tract 7307; Cook County; Illinois,1303,362,187,175,2023
1400000US17031740100,Census Tract 7401; Cook County; Illinois,1998,901,547,354,2023
1400000US17031740200,Census Tract 7402; Cook County; Illinois,3727,1663,983,680,2023
1400000US17031740300,Census Tract 7403; Cook County; Illinois,3261,1764,1063,701,2023
1400000US17031740400,Census Tract 7404; Cook County; Illinois,2844,830,492,338,2023
1400000US17031750100,Census Tract 7501; Cook County; Illinois,2271,1002,448,554,2023
1400000US17031750200,Census Tract 7502; Cook County; Illinois,2303,902,474,428,2023
1400000US17031750300,Census Tract 7503; Cook County; Illinois,1690,1020,509,511,2023
1400000US17031750400,Census Tract 7504; Cook County; Illinois,2141,1175,632,543,2023
1400000US17031750500,Census Tract 7505; Cook County; Illinois,3613,1203,716,487,2023
1400000US17031750600,Census Tract 7506; Cook County; Illinois,1938,557,407,150,2023
1400000US17031760801,Census Tract 7608.01; Cook County; Illinois,3075,1791,981,810,2023
1400000US17031760802,Census Tract 7608.02; Cook County; Illinois,1659,543,345,198,2023
1400000US17031760803,Census Tract 7608.03; Cook County; Illinois,4934,1934,1392,542,2023
1400000US17031770201,Census Tract 7702.01; Cook County; Illinois,4135,1997,1618,379,2023
1400000US17031770202,Census Tract 7702.02; Cook County; Illinois,3184,1069,691,378,2023
1400000US17031770300,Census Tract 7703; Cook County; Illinois,4432,1886,1173,713,2023
1400000US17031770400,Census Tract 7704; Cook County; Illinois,2667,834,535,299,2023
1400000US17031770500,Census Tract 7705; Cook County; Illinois,1441,153,127,26,2023
1400000US17031770601,Census Tract 7706.01; Cook County; Illinois,2131,714,500,214,2023
1400000US17031770602,Census Tract 7706.02; Cook County; Illinois,2244,557,310,247,2023
1400000US17031770700,Census Tract 7707; Cook County; Illinois,1634,528,392,136,2023
1400000US17031770800,Census Tract 7708; Cook County; Illinois,3629,1147,956,191,2023
1400000US17031770901,Census Tract 7709.01; Cook County; Illinois,3203,1210,803,407,2023
1400000US17031770902,Census Tract 7709.02; Cook County; Illinois,2437,871,644,227,2023
1400000US17031800100,Census Tract 8001; Cook County; Illinois,1582,1404,630,774,2023
1400000US17031800200,Census Tract 8002; Cook County; Illinois,4112,3630,1550,2080,2023
1400000US17031800300,Census Tract 8003; Cook County; Illinois,2066,1843,780,1063,2023
1400000US17031800400,Census Tract 8004; Cook County; Illinois,2367,2154,785,1369,2023
1400000US17031800500,Census Tract 8005; Cook County; Illinois,3360,2869,1277,1592,2023
1400000US17031800600,Census Tract 8006; Cook County; Illinois,1405,1305,620,685,2023
1400000US17031800700,Census Tract 8007; Cook County; Illinois,3143,2717,1318,1399,2023
1400000US17031800800,Census Tract 8008; Cook County; Illinois,1619,1146,595,551,2023
1400000US17031800900,Census Tract 8009; Cook County; Illinois,3048,2405,1093,1312,2023
1400000US17031801000,Census Tract 8010; Cook County; Illinois,3443,2777,895,1882,2023
1400000US17031801100,Census Tract 8011; Cook County; Illinois,2897,2685,1212,1473,2023
1400000US17031801200,Census Tract 8012; Cook County; Illinois,2550,2227,832,1395,2023
1400000US17031801300,Census Tract 8013; Cook County; Illinois,2916,2604,980,1624,2023
1400000US17031801400,Census Tract 8014; Cook County; Illinois,2087,1776,811,965,2023
1400000US17031801500,Census Tract 8015; Cook County; Illinois,4520,3172,1451,1721,2023
1400000US17031801601,Census Tract 8016.01; Cook County; Illinois,3303,2375,1062,1313,2023
1400000US17031801603,Census Tract 8016.03; Cook County; Illinois,2518,1317,671,646,2023
1400000US17031801605,Census Tract 8016.05; Cook County; Illinois,3913,3137,1632,1505,2023
1400000US17031801606,Census Tract 8016.06; Cook County; Illinois,5677,4097,1734,2363,2023
1400000US17031801607,Census Tract 8016.07; Cook County; Illinois,3870,2895,1428,1467,2023
1400000US17031801608,Census Tract 8016.08; Cook County; Illinois,4535,3177,1451,1726,2023
1400000US17031801701,Census Tract 8017.01; Cook County; Illinois,2334,1976,940,1036,2023
1400000US17031801702,Census Tract 8017.02; Cook County; Illinois,2954,2280,1237,1043,2023
1400000US17031801800,Census Tract 8018; Cook County; Illinois,4662,3978,1791,2187,2023
1400000US17031801901,Census Tract 8019.01; Cook County; Illinois,3289,1957,991,966,2023
1400000US17031801902,Census Tract 8019.02; Cook County; Illinois,2378,1786,979,807,2023
1400000US17031802002,Census Tract 8020.02; Cook County; Illinois,3452,2303,1087,1216,2023
1400000US17031802003,Census Tract 8020.03; Cook County; Illinois,1537,996,555,441,2023
1400000US17031802004,Census Tract 8020.04; Cook County; Illinois,3698,1662,1240,422,2023
1400000US17031802100,Census Tract 8021; Cook County; Illinois,2214,1821,908,913,2023
1400000US17031802200,Census Tract 8022; Cook County; Illinois,3370,2808,1205,1603,2023
1400000US17031802300,Census Tract 8023; Cook County; Illinois,4154,2951,1649,1302,2023
1400000US17031802402,Census Tract 8024.02; Cook County; Illinois,4049,2191,1404,787,2023
1400000US17031802403,Census Tract 8024.03; Cook County; Illinois,1154,725,464,261,2023
1400000US17031802404,Census Tract 8024.04; Cook County; Illinois,4926,1897,1371,526,2023
1400000US17031802503,Census Tract 8025.03; Cook County; Illinois,4829,2387,1781,606,2023
1400000US17031802504,Census Tract 8025.04; Cook County; Illinois,3837,1503,1055,448,2023
1400000US17031802505,Census Tract 8025.05; Cook County; Illinois,3280,1520,1021,499,2023
1400000US17031802506,Census Tract 8025.06; Cook County; Illinois,1224,405,341,64,2023
1400000US17031802605,Census Tract 8026.05; Cook County; Illinois,5343,3210,2012,1198,2023
1400000US17031802607,Census Tract 8026.07; Cook County; Illinois,845,440,219,221,2023
1400000US17031802608,Census Tract 8026.08; Cook County; Illinois,4436,2352,1536,816,2023
1400000US17031802609,Census Tract 8026.09; Cook County; Illinois,4123,1505,960,545,2023
1400000US17031802610,Census Tract 8026.10; Cook County; Illinois,1547,770,489,281,2023
1400000US17031802701,Census Tract 8027.01; Cook County; Illinois,4163,2246,1341,905,2023
1400000US17031802702,Census Tract 8027.02; Cook County; Illinois,3300,1800,1182,618,2023
1400000US17031802801,Census Tract 8028.01; Cook County; Illinois,3111,2241,1128,1113,2023
1400000US17031802802,Census Tract 8028.02; Cook County; Illinois,4041,2406,1698,708,2023
1400000US17031802900,Census Tract 8029; Cook County; Illinois,3833,2649,1374,1275,2023
1400000US17031803005,Census Tract 8030.05; Cook County; Illinois,1839,1222,769,453,2023
1400000US17031803007,Census Tract 8030.07; Cook County; Illinois,3437,1813,1073,740,2023
1400000US17031803008,Census Tract 8030.08; Cook County; Illinois,3175,2223,1220,1003,2023
1400000US17031803010,Census Tract 8030.10; Cook County; Illinois,2884,1751,1066,685,2023
1400000US17031803012,Census Tract 8030.12; Cook County; Illinois,1521,892,559,333,2023
1400000US17031803013,Census Tract 8030.13; Cook County; Illinois,3936,1860,1010,850,2023
1400000US17031803014,Census Tract 8030.14; Cook County; Illinois,2236,894,580,314,2023
1400000US17031803015,Census Tract 8030.15; Cook County; Illinois,3401,1670,906,764,2023
1400000US17031803016,Census Tract 8030.16; Cook County; Illinois,1639,1079,507,572,2023
1400000US17031803017,Census Tract 8030.17; Cook County; Illinois,4052,2648,1416,1232,2023
1400000US17031803100,Census Tract 8031; Cook County; Illinois,2216,1450,893,557,2023
1400000US17031803200,Census Tract 8032; Cook County; Illinois,3611,1869,1096,773,2023
1400000US17031803300,Census Tract 8033; Cook County; Illinois,4062,2432,1389,1043,2023
1400000US17031803400,Census Tract 8034; Cook County; Illinois,4177,2857,1696,1161,2023
1400000US17031803500,Census Tract 8035; Cook County; Illinois,3683,2753,1522,1231,2023
1400000US17031803603,Census Tract 8036.03; Cook County; Illinois,4266,3077,1721,1356,2023
1400000US17031803604,Census Tract 8036.04; Cook County; Illinois,2981,1475,955,520,2023
1400000US17031803605,Census Tract 8036.05; Cook County; Illinois,4110,2234,1396,838,2023
1400000US17031803607,Census Tract 8036.07; Cook County; Illinois,2955,1538,984,554,2023
1400000US17031803608,Census Tract 8036.08; Cook County; Illinois,5086,3284,2275,1009,2023
1400000US17031803611,Census Tract 8036.11; Cook County; Illinois,2896,1183,781,402,2023
1400000US17031803612,Census Tract 8036.12; Cook County; Illinois,1923,688,485,203,2023
1400000US17031803613,Census Tract 8036.13; Cook County; Illinois,1414,366,264,102,2023
1400000US17031803614,Census Tract 8036.14; Cook County; Illinois,1782,767,615,152,2023
1400000US17031803615,Census Tract 8036.15; Cook County; Illinois,1643,1039,675,364,2023
1400000US17031803616,Census Tract 8036.16; Cook County; Illinois,3396,1793,893,900,2023
1400000US17031803701,Census Tract 8037.01; Cook County; Illinois,2116,1206,828,378,2023
1400000US17031803702,Census Tract 8037.02; Cook County; Illinois,4374,2660,1514,1146,2023
1400000US17031803800,Census Tract 8038; Cook County; Illinois,2779,1519,1107,412,2023
1400000US17031803901,Census Tract 8039.01; Cook County; Illinois,2789,1455,958,497,2023
1400000US17031803902,Census Tract 8039.02; Cook County; Illinois,2409,762,526,236,2023
1400000US17031804000,Census Tract 8040; Cook County; Illinois,3058,954,715,239,2023
1400000US17031804102,Census Tract 8041.02; Cook County; Illinois,4509,3431,1910,1521,2023
1400000US17031804104,Census Tract 8041.04; Cook County; Illinois,3628,2387,1366,1021,2023
1400000US17031804105,Census Tract 8041.05; Cook County; Illinois,3151,1698,965,733,2023
1400000US17031804106,Census Tract 8041.06; Cook County; Illinois,4885,2951,1630,1321,2023
1400000US17031804108,Census Tract 8041.08; Cook County; Illinois,3274,2098,1148,950,2023
1400000US17031804109,Census Tract 8041.09; Cook County; Illinois,2262,1552,985,567,2023
1400000US17031804202,Census Tract 8042.02; Cook County; Illinois,5301,3658,1939,1719,2023
1400000US17031804203,Census Tract 8042.03; Cook County; Illinois,2230,1650,709,941,2023
1400000US17031804204,Census Tract 8042.04; Cook County; Illinois,3113,2230,1283,947,2023
1400000US17031804305,Census Tract 8043.05; Cook County; Illinois,5005,1268,918,350,2023
1400000US17031804306,Census Tract 8043.06; Cook County; Illinois,3320,624,494,130,2023
1400000US17031804308,Census Tract 8043.08; Cook County; Illinois,2968,1194,621,573,2023
1400000US17031804309,Census Tract 8043.09; Cook County; Illinois,1697,471,379,92,2023
1400000US17031804312,Census Tract 8043.12; Cook County; Illinois,1206,844,423,421,2023
1400000US17031804313,Census Tract 8043.13; Cook County; Illinois,3881,1718,925,793,2023
1400000US17031804314,Census Tract 8043.14; Cook County; Illinois,1111,485,383,102,2023
1400000US17031804315,Census Tract 8043.15; Cook County; Illinois,1568,718,502,216,2023
1400000US17031804316,Census Tract 8043.16; Cook County; Illinois,3210,1372,977,395,2023
1400000US17031804403,Census Tract 8044.03; Cook County; Illinois,4161,1483,936,547,2023
1400000US17031804404,Census Tract 8044.04; Cook County; Illinois,2527,625,520,105,2023
1400000US17031804405,Census Tract 8044.05; Cook County; Illinois,1611,465,330,135,2023
1400000US17031804406,Census Tract 8044.06; Cook County; Illinois,2932,593,409,184,2023
1400000US17031804505,Census Tract 8045.05; Cook County; Illinois,2323,858,631,227,2023
1400000US17031804506,Census Tract 8045.06; Cook County; Illinois,3632,1858,1188,670,2023
1400000US17031804508,Census Tract 8045.08; Cook County; Illinois,1239,471,327,144,2023
1400000US17031804509,Census Tract 8045.09; Cook County; Illinois,2327,752,573,179,2023
1400000US17031804510,Census Tract 8045.10; Cook County; Illinois,2263,573,419,154,2023
1400000US17031804511,Census Tract 8045.11; Cook County; Illinois,1137,396,269,127,2023
1400000US17031804512,Census Tract 8045.12; Cook County; Illinois,2495,1308,815,493,2023
1400000US17031804513,Census Tract 8045.13; Cook County; Illinois,2573,1399,856,543,2023
1400000US17031804514,Census Tract 8045.14; Cook County; Illinois,3408,1678,1172,506,2023
1400000US17031804603,Census Tract 8046.03; Cook County; Illinois,4118,2438,1591,847,2023
1400000US17031804606,Census Tract 8046.06; Cook County; Illinois,4568,2529,1574,955,2023
1400000US17031804607,Census Tract 8046.07; Cook County; Illinois,4513,2444,1321,1123,2023
1400000US17031804608,Census Tract 8046.08; Cook County; Illinois,2599,1554,782,772,2023
1400000US17031804609,Census Tract 8046.09; Cook County; Illinois,4115,2771,1265,1506,2023
1400000US17031804610,Census Tract 8046.10; Cook County; Illinois,1836,807,611,196,2023
1400000US17031804611,Census Tract 8046.11; Cook County; Illinois,3251,1820,1146,674,2023
