geo_id,tract_name,labor_force_population,unemployment_rate,mean_commute_minutes,median_household_income,per_capita_income,poverty_rate,year
1400000US17031020802,Census Tract 208.02; Cook County; Illinois,6186,10,34.2,62212,22114,18.5,2022
1400000US17031020901,Census Tract 209.01; Cook County; Illinois,4823,3.2,31.7,50243,26735,20.8,2022
1400000US17031020902,Census Tract 209.02; Cook County; Illinois,3658,2.7,36.5,49432,24592,23.5,2022
1400000US17031030101,Census Tract 301.01; Cook County; Illinois,3059,21.2,39.8,50696,35328,20.5,2022
1400000US17031030102,Census Tract 301.02; Cook County; Illinois,2937,7.9,35,55067,45757,26.3,2022
1400000US17031030103,Census Tract 301.03; Cook County; Illinois,2184,8.8,46.8,53684,37261,23.2,2022
1400000US17031030104,Census Tract 301.04; Cook County; Illinois,2994,12.2,29.4,45865,22216,28.5,2022
1400000US17031030200,Census Tract 302; Cook County; Illinois,4821,6,34.1,91406,58679,12.1,2022
1400000US17031030300,Census Tract 303; Cook County; Illinois,3057,5.1,37.4,64662,43131,15.2,2022
1400000US17031030400,Census Tract 304; Cook County; Illinois,2337,3.5,32.7,97143,55428,13,2022
1400000US17031030500,Census Tract 305; Cook County; Illinois,5567,1.8,39.5,109375,62521,4.7,2022
1400000US17031030601,Census Tract 306.01; Cook County; Illinois,3133,4.8,30.8,51808,36898,18.7,2022
1400000US17031030603,Census Tract 306.03; Cook County; Illinois,1999,6.8,38.4,54300,41004,15.6,2022
1400000US17031030604,Census Tract 306.04; Cook County; Illinois,2816,3.2,38.1,49816,56724,18.4,2022
1400000US17031030701,Census Tract 307.01; Cook County; Illinois,1359,12.9,36.2,47614,41081,26.2,2022
1400000US17031030702,Census Tract 307.02; Cook County; Illinois,2085,11.5,33.8,69050,65357,17.2,2022
1400000US17031030703,Census Tract 307.03; Cook County; Illinois,2960,9.5,36.4,56667,51126,25.1,2022
1400000US17031030706,Census Tract 307.06; Cook County; Illinois,2509,11.4,35.9,54143,62472,5.6,2022
1400000US17031030800,Census Tract 308; Cook County; Illinois,3666,3.8,37.6,96069,71960,10.5,2022
1400000US17031030900,Census Tract 309; Cook County; Illinois,2735,4.6,37.7,102309,69135,5.9,2022
1400000US17031031000,Census Tract 310; Cook County; Illinois,3294,3.8,35.7,121026,75186,6.4,2022
1400000US17031031100,Census Tract 311; Cook County; Illinois,4381,2.9,37.8,79010,54155,15.4,2022
1400000US17031031200,Census Tract 312; Cook County; Illinois,5060,5.6,35.3,24389,26751,36,2022
1400000US17031031300,Census Tract 313; Cook County; Illinois,6473,3,39.5,64598,53387,16.7,2022
1400000US17031031400,Census Tract 314; Cook County; Illinois,4491,1.6,35.2,82526,70028,4.9,2022
1400000US17031031501,Census Tract 315.01; Cook County; Illinois,3834,5.3,36.7,48889,26071,46.3,2022
1400000US17031031502,Census Tract 315.02; Cook County; Illinois,3878,8.3,38.1,47188,33251,27.9,2022
1400000US17031031700,Census Tract 317; Cook County; Illinois,5516,4.4,34.5,84766,55440,14,2022
1400000US17031031800,Census Tract 318; Cook County; Illinois,1924,6.8,37.7,80873,58883,12.4,2022
1400000US17031031900,Census Tract 319; Cook County; Illinois,2088,1.5,37.6,93864,70000,1.8,2022
1400000US17031032100,Census Tract 321; Cook County; Illinois,6933,5.4,34.5,69313,52858,16.9,2022
1400000US17031040100,Census Tract 401; Cook County; Illinois,3321,1.4,38.1,93576,69998,7.4,2022
1400000US17031040201,Census Tract 402.01; Cook County; Illinois,5798,5.2,33.5,99624,52138,4,2022
1400000US17031040202,Census Tract 402.02; Cook County; Illinois,6229,10.6,33.7,58293,29197,19.5,2022
1400000US17031040300,Census Tract 403; Cook County; Illinois,2412,10.4,32.7,86979,43440,13.7,2022
1400000US17031040401,Census Tract 404.01; Cook County; Illinois,2836,3.1,33.8,107083,70620,4.5,2022
1400000US17031040402,Census Tract 404.02; Cook County; Illinois,4177,6,36.7,94132,67043,7.1,2022
1400000US17031040600,Census Tract 406; Cook County; Illinois,2443,2.5,37.5,97596,77460,8.1,2022
1400000US17031040700,Census Tract 407; Cook County; Illinois,3000,6.3,37.1,105400,63245,8.7,2022
1400000US17031040800,Census Tract 408; Cook County; Illinois,1420,3,35.5,105500,71458,4.8,2022
1400000US17031040900,Census Tract 409; Cook County; Illinois,1848,6.8,31.2,79803,77186,4.5,2022
1400000US17031050100,Census Tract 501; Cook County; Illinois,2046,3.5,33,123929,80377,4.3,2022
1400000US17031050200,Census Tract 502; Cook County; Illinois,4035,4.3,35.1,138546,83123,5.4,2022
1400000US17031050300,Census Tract 503; Cook County; Illinois,2157,2.4,33.8,163625,82609,4.6,2022
1400000US17031050500,Census Tract 505; Cook County; Illinois,3951,2.4,34.6,142548,87615,1.9,2022
1400000US17031050600,Census Tract 506; Cook County; Illinois,1875,3.9,38.1,109188,97553,4.7,2022
1400000US17031050700,Census Tract 507; Cook County; Illinois,1214,5.1,32.6,125438,85988,9.5,2022
1400000US17031050800,Census Tract 508; Cook County; Illinois,995,4,39.3,172888,88622,0.7,2022
1400000US17031050900,Census Tract 509; Cook County; Illinois,1111,1.1,36.1,130769,86788,2.2,2022
1400000US17031051000,Census Tract 510; Cook County; Illinois,1296,2.2,32.9,180500,100050,3.4,2022
1400000US17031051100,Census Tract 511; Cook County; Illinois,1341,3.1,34.6,159145,77866,7.8,2022
1400000US17031051200,Census Tract 512; Cook County; Illinois,1296,5,37.2,166771,95997,6,2022
1400000US17031051300,Census Tract 513; Cook County; Illinois,2088,5.5,29.6,218403,97348,2,2022
1400000US17031051400,Census Tract 514; Cook County; Illinois,1932,4.6,34.3,154044,83415,10.1,2022
1400000US17031060100,Census Tract 601; Cook County; Illinois,2419,1.8,32.9,135272,100657,2.8,2022
1400000US17031060200,Census Tract 602; Cook County; Illinois,1886,4.2,34.4,89167,88975,7.9,2022
1400000US17031060300,Census Tract 603; Cook County; Illinois,2380,2.7,36.6,140125,88867,3.9,2022
1400000US17031060400,Census Tract 604; Cook County; Illinois,2839,4.1,35.8,162011,90200,2.8,2022
1400000US17031060500,Census Tract 605; Cook County; Illinois,1088,4.1,31.2,54250,86859,27,2022
1400000US17031060800,Census Tract 608; Cook County; Illinois,5000,3,35.6,81156,71129,7.1,2022
1400000US17031060900,Census Tract 609; Cook County; Illinois,6509,7.2,39.6,83601,72505,7.4,2022
1400000US17031061000,Census Tract 610; Cook County; Illinois,2158,3.7,40.4,127872,77137,15.3,2022
1400000US17031061100,Census Tract 611; Cook County; Illinois,1323,0.7,37.4,108158,71609,5.6,2022
1400000US17031061200,Census Tract 612; Cook County; Illinois,1805,1.1,33.2,109479,86258,7.1,2022
1400000US17031061500,Census Tract 615; Cook County; Illinois,1832,1.6,38.5,133000,82336,7.3,2022
1400000US17031061800,Census Tract 618; Cook County; Illinois,1135,8.9,34.8,69250,45913,13.8,2022
1400000US17031061901,Census Tract 619.01; Cook County; Illinois,3290,4,37.4,61563,66529,20.6,2022
1400000US17031061902,Census Tract 619.02; Cook County; Illinois,4558,5,31.9,86805,78990,7.4,2022
1400000US17031062000,Census Tract 620; Cook County; Illinois,2647,1.4,33.8,110250,78288,5.3,2022
1400000US17031062100,Census Tract 621; Cook County; Illinois,3471,3.5,33.2,99212,86479,8.4,2022
1400000US17031062200,Census Tract 622; Cook County; Illinois,2493,4.4,31.8,198333,105352,7.7,2022
1400000US17031062300,Census Tract 623; Cook County; Illinois,1225,0.6,34,227750,133759,4.3,2022
1400000US17031062400,Census Tract 624; Cook County; Illinois,1451,4.3,29.6,162500,107201,4.8,2022
1400000US17031062500,Census Tract 625; Cook County; Illinois,1228,7.2,33.7,145903,94052,14.1,2022
1400000US17031062600,Census Tract 626; Cook County; Illinois,1675,3.5,31.2,195357,130191,2.7,2022
1400000US17031062700,Census Tract 627; Cook County; Illinois,2567,4.1,34.3,151080,96855,7.5,2022
1400000US17031062800,Census Tract 628; Cook County; Illinois,3102,1.3,30.4,166538,117568,3.9,2022
1400000US17031062900,Census Tract 629; Cook County; Illinois,3630,2.6,30.4,159088,96940,3.3,2022
1400000US17031063000,Census Tract 630; Cook County; Illinois,3006,5.4,29.6,104052,80851,9,2022
1400000US17031063100,Census Tract 631; Cook County; Illinois,2170,1.8,37,99483,89794,7.4,2022
1400000US17031063200,Census Tract 632; Cook County; Illinois,6041,3,31.4,81020,102147,1.8,2022
1400000US17031063301,Census Tract 633.01; Cook County; Illinois,2833,2.4,30.8,66447,66030,20.8,2022
1400000US17031063302,Census Tract 633.02; Cook County; Illinois,3755,5,34.4,94173,77998,4.6,2022
1400000US17031063303,Census Tract 633.03; Cook County; Illinois,1152,8.9,27.9,102500,119784,9.3,2022
1400000US17031063400,Census Tract 634; Cook County; Illinois,2227,1.6,32.9,95833,83917,5.7,2022
1400000US17031070101,Census Tract 701.01; Cook County; Illinois,4090,2.8,38.7,93523,98750,10.5,2022
1400000US17031070102,Census Tract 701.02; Cook County; Illinois,2820,1,34.3,92641,130427,5.8,2022
1400000US17031070103,Census Tract 701.03; Cook County; Illinois,1439,0.9,37.5,78125,67435,15.1,2022
1400000US17031070200,Census Tract 702; Cook County; Illinois,3679,5.4,32.8,108083,86873,5.3,2022
1400000US17031070300,Census Tract 703; Cook County; Illinois,3385,2.1,28.5,191051,107530,12.3,2022
1400000US17031070400,Census Tract 704; Cook County; Illinois,2876,1,30.9,243795,143385,10.4,2022
1400000US17031070500,Census Tract 705; Cook County; Illinois,2682,1.1,30.2,186757,115920,1.6,2022
1400000US17031070600,Census Tract 706; Cook County; Illinois,2459,1,33.4,,131582,5.7,2022
1400000US17031070700,Census Tract 707; Cook County; Illinois,2964,1.9,36.8,160000,103153,6.8,2022
1400000US17031071000,Census Tract 710; Cook County; Illinois,4017,10.8,23.2,202115,69428,10.1,2022
1400000US17031071100,Census Tract 711; Cook County; Illinois,2877,2.4,27.6,206304,119259,3.7,2022
1400000US17031071200,Census Tract 712; Cook County; Illinois,1989,7.5,32.4,125581,95507,14.1,2022
1400000US17031071300,Census Tract 713; Cook County; Illinois,3576,4.9,30.4,118878,104882,14.6,2022
1400000US17031071400,Census Tract 714; Cook County; Illinois,4493,3.3,34.2,118295,115014,17,2022
1400000US17031071500,Census Tract 715; Cook County; Illinois,5465,4.2,29.5,115993,102076,5.1,2022
1400000US17031071600,Census Tract 716; Cook County; Illinois,1451,3,25.2,230313,137437,6.3,2022
1400000US17031071700,Census Tract 717; Cook County; Illinois,1148,2.6,24.7,149625,99453,8.4,2022
1400000US17031071800,Census Tract 718; Cook County; Illinois,2290,2.3,26.3,211964,142797,4.1,2022
1400000US17031080100,Census Tract 801; Cook County; Illinois,6275,5.1,27.5,114681,122653,7.6,2022
1400000US17031080201,Census Tract 802.01; Cook County; Illinois,3158,7.5,28.9,112708,145354,2,2022
1400000US17031080202,Census Tract 802.02; Cook County; Illinois,3666,0.7,27.8,103948,139145,10.1,2022
1400000US17031080300,Census Tract 803; Cook County; Illinois,5196,2.1,27.9,157112,100316,8.9,2022
1400000US17031080400,Census Tract 804; Cook County; Illinois,3788,6.9,35.3,,80972,21.5,2022
1400000US17031081000,Census Tract 810; Cook County; Illinois,7855,1.6,23.2,79556,71888,19,2022
1400000US17031081100,Census Tract 811; Cook County; Illinois,4224,1.7,24.6,82039,82876,18.6,2022
1400000US17031081201,Census Tract 812.01; Cook County; Illinois,4293,1.9,21.7,128955,126241,3.7,2022
1400000US17031081202,Census Tract 812.02; Cook County; Illinois,3122,1.1,26.5,177619,168654,3.6,2022
1400000US17031081300,Census Tract 813; Cook County; Illinois,5743,2.2,26.2,116424,112632,9.3,2022
1400000US17031081401,Census Tract 814.01; Cook County; Illinois,2047,0.4,25.2,74432,100616,9.3,2022
1400000US17031081402,Census Tract 814.02; Cook County; Illinois,5325,3.8,26.6,159026,141118,10.3,2022
1400000US17031081403,Census Tract 814.03; Cook County; Illinois,8698,2.7,21.2,114052,118705,13.1,2022
1400000US17031081500,Census Tract 815; Cook County; Illinois,4748,1,31.9,151626,166271,6.8,2022
1400000US17031081600,Census Tract 816; Cook County; Illinois,3556,3.2,22.1,157623,124298,3.8,2022
1400000US17031081700,Census Tract 817; Cook County; Illinois,5141,2.2,24.3,132903,111465,8.1,2022
1400000US17031081800,Census Tract 818; Cook County; Illinois,11499,3.4,26.5,164091,138698,5.7,2022
1400000US17031081900,Census Tract 819; Cook County; Illinois,990,2.5,25.9,195083,140075,15.6,2022
1400000US17031090100,Census Tract 901; Cook County; Illinois,2794,6.7,28.2,124667,51288,9.5,2022
1400000US17031090200,Census Tract 902; Cook County; Illinois,5102,1.1,32,119421,63617,4.4,2022
1400000US17031090300,Census Tract 903; Cook County; Illinois,1088,4.2,31.2,107639,47548,7.9,2022
1400000US17031100100,Census Tract 1001; Cook County; Illinois,4873,3,30.7,109111,43880,10.8,2022
1400000US17031100200,Census Tract 1002; Cook County; Illinois,5875,6.3,27.3,107850,50808,6.4,2022
1400000US17031100300,Census Tract 1003; Cook County; Illinois,5326,1.5,30.2,83271,46499,10.7,2022
1400000US17031100400,Census Tract 1004; Cook County; Illinois,2564,3.5,29.9,143137,54747,2.1,2022
1400000US17031100500,Census Tract 1005; Cook County; Illinois,4622,2.2,32.6,109564,61831,1.3,2022
1400000US17031100600,Census Tract 1006; Cook County; Illinois,3785,3.1,32.5,84000,44222,10.5,2022
1400000US17031100700,Census Tract 1007; Cook County; Illinois,4395,9.7,34.4,117240,44210,9.1,2022
1400000US17031110100,Census Tract 1101; Cook County; Illinois,4711,4.2,28.9,96514,43030,11.3,2022
1400000US17031110200,Census Tract 1102; Cook County; Illinois,2386,14.4,28.9,68824,42777,7.1,2022
1400000US17031110300,Census Tract 1103; Cook County; Illinois,4178,8.4,34.8,115833,37915,8.1,2022
1400000US17031110400,Census Tract 1104; Cook County; Illinois,3789,4.5,39.7,81250,43056,7.2,2022
1400000US17031110501,Census Tract 1105.01; Cook County; Illinois,4352,3.3,32.6,101220,42765,8.2,2022
1400000US17031110502,Census Tract 1105.02; Cook County; Illinois,2804,3.8,34.4,71440,43565,10.4,2022
1400000US17031120100,Census Tract 1201; Cook County; Illinois,3452,9.5,33,160461,75401,2,2022
1400000US17031120200,Census Tract 1202; Cook County; Illinois,3561,1.4,37.9,149306,64356,1.7,2022
1400000US17031120300,Census Tract 1203; Cook County; Illinois,5221,2.6,32.5,140988,84499,3,2022
1400000US17031120400,Census Tract 1204; Cook County; Illinois,2959,6.4,34,111750,47485,10.5,2022
1400000US17031130100,Census Tract 1301; Cook County; Illinois,4098,4.1,28.8,58068,38611,20,2022
1400000US17031130200,Census Tract 1302; Cook County; Illinois,1294,0,30.5,104107,55212,7.7,2022
1400000US17031130300,Census Tract 1303; Cook County; Illinois,4042,4.8,37.6,66154,33039,11,2022
1400000US17031140100,Census Tract 1401; Cook County; Illinois,2830,2.2,34.3,86795,35609,9.5,2022
1400000US17031140200,Census Tract 1402; Cook County; Illinois,5508,7.8,30.8,72629,25317,17.4,2022
1400000US17031140301,Census Tract 1403.01; Cook County; Illinois,2396,7.2,33.8,69712,24326,20.5,2022
1400000US17031140302,Census Tract 1403.02; Cook County; Illinois,2836,4.7,34.9,62478,35764,13.2,2022
1400000US17031140400,Census Tract 1404; Cook County; Illinois,4843,4.5,33.4,93036,46169,8.4,2022
1400000US17031140500,Census Tract 1405; Cook County; Illinois,2722,3.7,32.8,73273,45975,6.1,2022
1400000US17031140601,Census Tract 1406.01; Cook County; Illinois,2201,11.2,32.9,87045,35451,11.6,2022
1400000US17031140602,Census Tract 1406.02; Cook County; Illinois,3658,10.2,37.4,59962,30042,28.8,2022
1400000US17031140701,Census Tract 1407.01; Cook County; Illinois,2593,4.2,36.7,92212,37378,6.4,2022
1400000US17031140702,Census Tract 1407.02; Cook County; Illinois,4647,4.7,36.4,73571,42453,12.6,2022
1400000US17031140800,Census Tract 1408; Cook County; Illinois,5121,9.2,35.5,97722,55122,10.4,2022
1400000US17031150200,Census Tract 1502; Cook County; Illinois,6006,6.5,39.1,91038,44444,16.1,2022
1400000US17031150300,Census Tract 1503; Cook County; Illinois,6018,6.3,36.2,86290,47633,6.4,2022
1400000US17031150401,Census Tract 1504.01; Cook County; Illinois,4264,6.9,35.4,77908,35590,10,2022
1400000US17031150402,Census Tract 1504.02; Cook County; Illinois,3126,3.8,35.1,97986,38213,7.7,2022
1400000US17031150501,Census Tract 1505.01; Cook County; Illinois,3316,6,34.8,122434,49987,4.9,2022
1400000US17031150502,Census Tract 1505.02; Cook County; Illinois,3250,1.2,30.7,72500,37593,7.3,2022
1400000US17031150600,Census Tract 1506; Cook County; Illinois,3457,5.4,33.9,81923,34199,7.2,2022
1400000US17031150700,Census Tract 1507; Cook County; Illinois,3412,4.8,37.2,100862,34849,6.7,2022
1400000US17031150800,Census Tract 1508; Cook County; Illinois,4031,6.5,40,85714,38391,14.1,2022
1400000US17031151001,Census Tract 1510.01; Cook County; Illinois,2147,6.2,38.1,93879,31575,10.7,2022
1400000US17031151002,Census Tract 1510.02; Cook County; Illinois,3788,8.3,39.8,75893,33692,11,2022
1400000US17031151100,Census Tract 1511; Cook County; Illinois,4378,3.4,38.5,77521,33240,11.3,2022
1400000US17031151200,Census Tract 1512; Cook County; Illinois,3536,3.1,40.1,88939,31273,9.6,2022
1400000US17031160100,Census Tract 1601; Cook County; Illinois,2206,3.6,35.5,107137,47429,5.2,2022
1400000US17031160200,Census Tract 1602; Cook County; Illinois,2666,4.7,36.9,124364,63306,1.3,2022
1400000US17031160300,Census Tract 1603; Cook County; Illinois,3083,9.3,37.5,77721,49949,16.8,2022
1400000US17031160400,Census Tract 1604; Cook County; Illinois,4137,6.2,32.2,72325,40378,11.1,2022
1400000US17031160501,Census Tract 1605.01; Cook County; Illinois,2673,9.4,38.9,73946,38782,6.6,2022
1400000US17031160502,Census Tract 1605.02; Cook County; Illinois,3040,3.8,31.5,100147,48012,7.3,2022
1400000US17031160601,Census Tract 1606.01; Cook County; Illinois,2378,3.1,38.1,83333,54633,4.2,2022
1400000US17031160602,Census Tract 1606.02; Cook County; Illinois,3018,2.6,36.4,84955,47914,11.5,2022
1400000US17031160700,Census Tract 1607; Cook County; Illinois,5213,5.1,35,92614,51403,5.6,2022
1400000US17031160800,Census Tract 1608; Cook County; Illinois,4246,9.4,29.2,82691,37386,6,2022
1400000US17031160900,Census Tract 1609; Cook County; Illinois,2010,5.5,37.4,114861,66470,3.1,2022
1400000US17031161000,Census Tract 1610; Cook County; Illinois,1554,5.9,31.7,102159,67764,11.9,2022
1400000US17031161100,Census Tract 1611; Cook County; Illinois,1542,5.1,32.7,158393,78168,5.8,2022
1400000US17031161200,Census Tract 1612; Cook County; Illinois,2227,7.5,30.7,70391,36960,16.3,2022
1400000US17031161300,Census Tract 1613; Cook County; Illinois,2965,6.1,38.1,53969,29701,16.7,2022
1400000US17031170100,Census Tract 1701; Cook County; Illinois,1967,6,38.5,46571,39019,24,2022
1400000US17031170200,Census Tract 1702; Cook County; Illinois,2982,4.4,37.1,105855,37403,4.8,2022
1400000US17031170300,Census Tract 1703; Cook County; Illinois,4053,3.8,35.7,85774,41936,4.5,2022
1400000US17031170400,Census Tract 1704; Cook County; Illinois,3382,7.3,41.4,103016,45783,6.9,2022
1400000US17031170500,Census Tract 1705; Cook County; Illinois,4099,2.7,31.4,87786,43003,2.4,2022
1400000US17031170600,Census Tract 1706; Cook County; Illinois,1992,5.1,31.4,76346,42374,8.6,2022
1400000US17031170700,Census Tract 1707; Cook County; Illinois,2627,5.3,45.3,82868,29334,5.6,2022
1400000US17031170800,Census Tract 1708; Cook County; Illinois,3329,6.1,31.2,64769,36556,8.5,2022
