geo_id,tract_name,households_total,median_household_income,mean_household_income,households_50k_74k,households_75k_99k,households_100k_149k,households_150k_199k,households_200k_plus,year
1400000US17031819000,"Census Tract 8190, Cook County, Illinois",1501,157188.0,183303.0,8.2,6.1,20.2,20.4,32.2,2021
1400000US17031819100,"Census Tract 8191, Cook County, Illinois",1881,45205.0,71482.0,9.6,16.1,14.1,3.0,1.1,2021
1400000US17031819200,"Census Tract 8192, Cook County, Illinois",2125,87722.0,89934.0,16.6,14.8,25.0,8.7,4.8,2021
1400000US17031819300,"Census Tract 8193, Cook County, Illinois",1021,81993.0,98346.0,14.8,20.1,15.9,7.5,11.5,2021
1400000US17031819400,"Census Tract 8194, Cook County, Illinois",2250,73333.0,96113.0,18.0,8.7,19.2,16.1,5.1,2021
1400000US17031819500,"Census Tract 8195, Cook County, Illinois",1485,77475.0,115542.0,15.4,15.2,17.0,8.8,12.5,2021
1400000US17031819600,"Census Tract 8196, Cook County, Illinois",1342,183068.0,214328.0,7.5,3.7,18.0,19.8,42.5,2021
1400000US17031819700,"Census Tract 8197, Cook County, Illinois",1771,143542.0,232614.0,6.2,5.4,26.9,11.9,37.2,2021
1400000US17031819801,"Census Tract 8198.01, Cook County, Illinois",1635,189861.0,241776.0,7.0,4.1,15.1,16.9,46.7,2021
1400000US17031819802,"Census Tract 8198.02, Cook County, Illinois",934,171250.0,304004.0,13.9,9.2,8.6,15.2,40.9,2021
1400000US17031819900,"Census Tract 8199, Cook County, Illinois",1030,207692.0,259496.0,4.9,9.6,11.4,15.6,51.1,2021
1400000US17031820000,"Census Tract 8200, Cook County, Illinois",661,223250.0,347071.0,8.9,5.6,10.9,11.8,53.9,2021
1400000US17031820101,"Census Tract 8201.01, Cook County, Illinois",3350,125607.0,168031.0,10.8,8.5,21.9,9.6,28.7,2021
1400000US17031820103,"Census Tract 8201.03, Cook County, Illinois",1664,79108.0,125091.0,14.4,22.9,10.2,10.4,14.6,2021
1400000US17031820104,"Census Tract 8201.04, Cook County, Illinois",1806,78088.0,108982.0,23.2,11.5,16.2,11.0,12.3,2021
1400000US17031820202,"Census Tract 8202.02, Cook County, Illinois",1348,67664.0,75567.0,24.4,16.4,18.5,2.2,4.0,2021
1400000US17031820203,"Census Tract 8202.03, Cook County, Illinois",1259,127823.0,193528.0,11.5,12.3,21.9,7.1,36.2,2021
1400000US17031820204,"Census Tract 8202.04, Cook County, Illinois",2168,113218.0,186457.0,21.8,6.2,15.6,6.5,30.4,2021
1400000US17031820300,"Census Tract 8203, Cook County, Illinois",1614,58529.0,71158.0,12.4,19.7,15.8,3.7,3.5,2021
1400000US17031820400,"Census Tract 8204, Cook County, Illinois",1802,45515.0,66189.0,13.4,7.9,16.0,2.2,3.7,2021
1400000US17031820501,"Census Tract 8205.01, Cook County, Illinois",1983,66194.0,86983.0,17.4,18.5,11.8,4.0,10.1,2021
1400000US17031820502,"Census Tract 8205.02, Cook County, Illinois",2147,56108.0,67237.0,20.3,11.5,15.3,2.4,4.9,2021
1400000US17031820603,"Census Tract 8206.03, Cook County, Illinois",1907,64243.0,80201.0,20.3,9.9,16.6,8.2,6.3,2021
1400000US17031820604,"Census Tract 8206.04, Cook County, Illinois",1266,44462.0,60229.0,18.4,6.3,14.8,2.1,3.2,2021
1400000US17031820605,"Census Tract 8206.05, Cook County, Illinois",1913,50313.0,62232.0,19.8,12.4,8.7,6.7,2.5,2021
1400000US17031820606,"Census Tract 8206.06, Cook County, Illinois",1620,88333.0,101512.0,10.6,13.0,24.3,11.4,9.4,2021
1400000US17031820700,"Census Tract 8207, Cook County, Illinois",2397,61507.0,75415.0,21.2,11.0,23.7,4.5,2.5,2021
1400000US17031820800,"Census Tract 8208, Cook County, Illinois",1139,76936.0,96762.0,15.7,17.3,23.1,9.0,4.1,2021
1400000US17031820901,"Census Tract 8209.01, Cook County, Illinois",1726,66726.0,87073.0,19.2,12.5,17.3,5.4,6.5,2021
1400000US17031820902,"Census Tract 8209.02, Cook County, Illinois",1726,95388.0,101656.0,5.6,23.3,17.7,23.2,2.5,2021
1400000US17031821001,"Census Tract 8210.01, Cook County, Illinois",1672,53802.0,73208.0,17.9,14.3,15.0,2.8,4.2,2021
1400000US17031821002,"Census Tract 8210.02, Cook County, Illinois",1814,64167.0,98041.0,18.4,13.0,18.9,2.8,9.7,2021
1400000US17031821101,"Census Tract 8211.01, Cook County, Illinois",1415,76198.0,90005.0,19.7,22.1,17.2,4.6,8.6,2021
1400000US17031821102,"Census Tract 8211.02, Cook County, Illinois",1550,72778.0,94765.0,24.5,18.8,14.6,7.9,6.7,2021
1400000US17031821200,"Census Tract 8212, Cook County, Illinois",2185,36502.0,55928.0,10.4,11.5,15.2,1.0,1.9,2021
1400000US17031821300,"Census Tract 8213, Cook County, Illinois",2211,43783.0,56528.0,19.5,15.8,5.2,1.9,3.3,2021
1400000US17031821401,"Census Tract 8214.01, Cook County, Illinois",1144,50306.0,63135.0,18.8,3.8,22.6,5.3,0.0,2021
1400000US17031821402,"Census Tract 8214.02, Cook County, Illinois",1253,61510.0,70840.0,22.3,18.4,20.5,1.7,1.7,2021
1400000US17031821500,"Census Tract 8215, Cook County, Illinois",608,23000.0,41941.0,15.5,0.8,9.7,2.0,1.2,2021
1400000US17031821600,"Census Tract 8216, Cook County, Illinois",1841,74847.0,90158.0,22.1,16.0,21.4,7.3,4.6,2021
1400000US17031821700,"Census Tract 8217, Cook County, Illinois",1785,90938.0,101576.0,14.2,19.4,28.0,11.9,5.1,2021
1400000US17031821800,"Census Tract 8218, Cook County, Illinois",2085,78075.0,96234.0,16.3,12.7,14.7,16.1,8.2,2021
1400000US17031821900,"Census Tract 8219, Cook County, Illinois",1784,93720.0,100220.0,11.3,14.7,28.1,11.2,8.4,2021
1400000US17031822000,"Census Tract 8220, Cook County, Illinois",1895,52639.0,59206.0,28.0,10.9,11.9,3.7,0.0,2021
1400000US17031822101,"Census Tract 8221.01, Cook County, Illinois",1577,70613.0,87640.0,21.1,10.5,14.0,10.3,8.7,2021
1400000US17031822102,"Census Tract 8221.02, Cook County, Illinois",1962,65321.0,79767.0,14.8,17.0,19.0,1.3,7.8,2021
1400000US17031822200,"Census Tract 8222, Cook County, Illinois",1307,80313.0,89909.0,21.0,17.3,26.7,7.7,4.4,2021
1400000US17031822301,"Census Tract 8223.01, Cook County, Illinois",1165,88375.0,98469.0,16.5,9.4,29.6,5.8,9.2,2021
1400000US17031822302,"Census Tract 8223.02, Cook County, Illinois",1679,58224.0,73654.0,12.0,10.6,19.5,8.4,2.9,2021
1400000US17031822400,"Census Tract 8224, Cook County, Illinois",2115,54299.0,100289.0,14.2,13.8,9.1,7.8,7.3,2021
1400000US17031822500,"Census Tract 8225, Cook County, Illinois",1698,81569.0,96083.0,12.2,10.7,21.7,13.5,6.9,2021
1400000US17031822601,"Census Tract 8226.01, Cook County, Illinois",1603,76736.0,100025.0,22.1,12.2,18.3,10.2,10.0,2021
1400000US17031822602,"Census Tract 8226.02, Cook County, Illinois",3168,74231.0,94629.0,11.1,9.8,19.7,8.7,11.6,2021
1400000US17031822701,"Census Tract 8227.01, Cook County, Illinois",1974,63990.0,87477.0,21.1,8.8,19.5,3.1,12.1,2021
1400000US17031822702,"Census Tract 8227.02, Cook County, Illinois",1446,67568.0,84963.0,19.2,10.5,11.8,15.4,6.6,2021
1400000US17031822801,"Census Tract 8228.01, Cook County, Illinois",1476,82742.0,108214.0,16.4,12.3,18.3,7.3,15.7,2021
1400000US17031822802,"Census Tract 8228.02, Cook County, Illinois",1281,91691.0,111068.0,17.0,7.2,24.1,9.0,13.3,2021
1400000US17031822900,"Census Tract 8229, Cook County, Illinois",819,53750.0,75078.0,17.8,11.4,13.7,4.8,6.3,2021
1400000US17031823001,"Census Tract 8230.01, Cook County, Illinois",2728,56234.0,62979.0,25.3,6.9,22.6,1.0,1.1,2021
1400000US17031823002,"Census Tract 8230.02, Cook County, Illinois",2032,66486.0,80443.0,10.0,10.2,26.3,9.7,1.1,2021
1400000US17031823101,"Census Tract 8231.01, Cook County, Illinois",1708,49425.0,65106.0,16.0,11.8,15.0,2.8,2.8,2021
1400000US17031823102,"Census Tract 8231.02, Cook County, Illinois",1509,75210.0,75410.0,10.1,22.0,22.8,3.2,2.6,2021
1400000US17031823200,"Census Tract 8232, Cook County, Illinois",1845,59899.0,81328.0,15.4,12.3,17.0,7.7,6.1,2021
1400000US17031823302,"Census Tract 8233.02, Cook County, Illinois",2470,49336.0,64070.0,14.6,14.6,13.9,2.5,2.6,2021
1400000US17031823303,"Census Tract 8233.03, Cook County, Illinois",1617,78449.0,80953.0,8.8,20.2,21.8,3.5,7.0,2021
1400000US17031823304,"Census Tract 8233.04, Cook County, Illinois",2634,50739.0,67187.0,21.9,11.5,10.0,1.8,5.7,2021
1400000US17031823400,"Census Tract 8234, Cook County, Illinois",1888,58944.0,65902.0,25.8,10.8,23.0,1.1,1.2,2021
1400000US17031823500,"Census Tract 8235, Cook County, Illinois",1499,57660.0,81753.0,24.8,11.8,18.7,3.9,4.0,2021
1400000US17031823602,"Census Tract 8236.02, Cook County, Illinois",2803,72837.0,85369.0,22.8,17.7,13.7,9.8,5.2,2021
1400000US17031823603,"Census Tract 8236.03, Cook County, Illinois",545,64263.0,64591.0,18.3,23.9,15.2,0.0,0.9,2021
1400000US17031823604,"Census Tract 8236.04, Cook County, Illinois",1160,106250.0,134543.0,15.0,17.5,18.9,14.6,19.1,2021
1400000US17031823605,"Census Tract 8236.05, Cook County, Illinois",1380,87458.0,104781.0,21.7,9.6,24.2,11.7,10.7,2021
1400000US17031823702,"Census Tract 8237.02, Cook County, Illinois",2691,79805.0,91744.0,20.0,10.7,20.1,12.1,8.2,2021
1400000US17031823703,"Census Tract 8237.03, Cook County, Illinois",2928,62337.0,71089.0,23.1,15.7,19.3,1.2,2.4,2021
1400000US17031823704,"Census Tract 8237.04, Cook County, Illinois",1365,94109.0,99127.0,14.7,19.0,33.1,4.6,7.5,2021
1400000US17031823705,"Census Tract 8237.05, Cook County, Illinois",1624,65403.0,88996.0,14.0,10.7,16.0,6.5,10.3,2021
1400000US17031823801,"Census Tract 8238.01, Cook County, Illinois",2065,110671.0,148665.0,11.3,10.0,17.0,10.8,26.0,2021
1400000US17031823803,"Census Tract 8238.03, Cook County, Illinois",2739,75482.0,87860.0,8.3,14.7,20.4,7.9,7.4,2021
1400000US17031823805,"Census Tract 8238.05, Cook County, Illinois",1582,56923.0,77687.0,17.1,14.2,6.2,10.8,4.2,2021
1400000US17031823806,"Census Tract 8238.06, Cook County, Illinois",1761,51943.0,67058.0,21.6,11.1,15.3,4.1,3.2,2021
1400000US17031823901,"Census Tract 8239.01, Cook County, Illinois",1629,113205.0,132694.0,10.6,10.6,29.7,10.3,16.4,2021
1400000US17031823903,"Census Tract 8239.03, Cook County, Illinois",1713,106694.0,140939.0,9.7,11.2,21.4,12.8,20.3,2021
1400000US17031823904,"Census Tract 8239.04, Cook County, Illinois",1591,106607.0,126969.0,11.9,18.0,17.0,21.9,14.6,2021
1400000US17031824003,"Census Tract 8240.03, Cook County, Illinois",2011,103117.0,114974.0,14.1,9.7,22.2,15.6,13.1,2021
1400000US17031824004,"Census Tract 8240.04, Cook County, Illinois",1932,96914.0,129918.0,13.5,15.7,16.7,11.3,18.1,2021
1400000US17031824005,"Census Tract 8240.05, Cook County, Illinois",1976,127061.0,142985.0,11.3,9.6,19.1,22.0,20.4,2021
1400000US17031824006,"Census Tract 8240.06, Cook County, Illinois",1834,150985.0,172728.0,11.3,8.3,16.3,23.9,26.8,2021
1400000US17031824105,"Census Tract 8241.05, Cook County, Illinois",2723,102859.0,120758.0,8.2,15.7,23.9,18.3,10.6,2021
1400000US17031824106,"Census Tract 8241.06, Cook County, Illinois",2425,93739.0,112030.0,8.7,16.2,23.3,7.5,14.3,2021
1400000US17031824107,"Census Tract 8241.07, Cook County, Illinois",2802,79442.0,103176.0,11.7,14.6,19.6,13.3,7.9,2021
1400000US17031824113,"Census Tract 8241.13, Cook County, Illinois",2337,108239.0,119191.0,4.1,14.9,33.7,8.2,12.0,2021
1400000US17031824114,"Census Tract 8241.14, Cook County, Illinois",1854,124125.0,150188.0,13.4,14.0,15.0,20.6,22.9,2021
1400000US17031824115,"Census Tract 8241.15, Cook County, Illinois",1534,88041.0,91928.0,15.1,12.3,21.8,18.3,1.5,2021
1400000US17031824116,"Census Tract 8241.16, Cook County, Illinois",2317,69020.0,103140.0,17.9,14.1,18.6,5.0,8.1,2021
1400000US17031824119,"Census Tract 8241.19, Cook County, Illinois",2230,95697.0,121507.0,21.3,15.3,13.1,16.6,14.8,2021
1400000US17031824121,"Census Tract 8241.21, Cook County, Illinois",1302,85122.0,90151.0,14.1,19.6,22.0,11.7,4.1,2021
1400000US17031824122,"Census Tract 8241.22, Cook County, Illinois",2365,102676.0,148590.0,14.7,14.0,22.2,12.9,16.4,2021
1400000US17031824123,"Census Tract 8241.23, Cook County, Illinois",2771,87393.0,101548.0,23.2,15.9,24.1,9.3,8.7,2021
1400000US17031824124,"Census Tract 8241.24, Cook County, Illinois",1109,82592.0,86123.0,8.2,23.2,18.2,6.0,8.0,2021
1400000US17031824125,"Census Tract 8241.25, Cook County, Illinois",1430,110560.0,122019.0,22.3,8.8,29.8,15.6,12.4,2021
1400000US17031824126,"Census Tract 8241.26, Cook County, Illinois",2065,155069.0,147621.0,9.6,5.7,21.3,28.3,22.2,2021
1400000US17031824127,"Census Tract 8241.27, Cook County, Illinois",1440,104833.0,122408.0,16.5,10.1,18.2,22.8,11.9,2021
1400000US17031824128,"Census Tract 8241.28, Cook County, Illinois",1683,87734.0,127229.0,18.5,16.2,19.6,9.4,16.6,2021
1400000US17031824129,"Census Tract 8241.29, Cook County, Illinois",1627,88101.0,129092.0,10.0,22.6,17.5,9.8,15.6,2021
1400000US17031824300,"Census Tract 8243, Cook County, Illinois",1493,34087.0,50950.0,11.7,18.2,9.6,1.5,1.3,2021
1400000US17031824400,"Census Tract 8244, Cook County, Illinois",691,42891.0,58654.0,13.6,15.5,13.7,2.3,0.7,2021
1400000US17031824503,"Census Tract 8245.03, Cook County, Illinois",2538,72772.0,87158.0,19.8,15.5,14.9,8.7,7.3,2021
1400000US17031824505,"Census Tract 8245.05, Cook County, Illinois",2544,66810.0,86624.0,31.5,16.5,12.8,7.4,5.9,2021
1400000US17031824507,"Census Tract 8245.07, Cook County, Illinois",1758,81196.0,95650.0,14.3,14.6,17.2,8.0,14.1,2021
1400000US17031824508,"Census Tract 8245.08, Cook County, Illinois",1615,63065.0,79637.0,23.7,10.1,15.7,7.2,3.3,2021
1400000US17031824509,"Census Tract 8245.09, Cook County, Illinois",1619,105650.0,114998.0,11.4,19.7,33.8,12.0,6.3,2021
1400000US17031824601,"Census Tract 8246.01, Cook County, Illinois",1588,82660.0,98415.0,21.0,25.3,21.6,8.0,4.3,2021
1400000US17031824602,"Census Tract 8246.02, Cook County, Illinois",2494,68021.0,83892.0,14.8,15.0,23.3,6.9,4.1,2021
1400000US17031824701,"Census Tract 8247.01, Cook County, Illinois",1476,52222.0,68664.0,12.5,9.1,22.6,3.9,2.4,2021
1400000US17031824702,"Census Tract 8247.02, Cook County, Illinois",2209,53467.0,71318.0,16.7,16.2,12.9,1.9,8.4,2021
1400000US17031824800,"Census Tract 8248, Cook County, Illinois",2258,52211.0,62425.0,25.7,13.7,8.4,3.1,2.8,2021
1400000US17031824900,"Census Tract 8249, Cook County, Illinois",1068,40833.0,68971.0,11.0,14.8,8.8,2.9,2.9,2021
1400000US17031825000,"Census Tract 8250, Cook County, Illinois",1899,66857.0,87529.0,28.5,13.5,16.7,9.6,5.4,2021
1400000US17031825200,"Census Tract 8252, Cook County, Illinois",752,79286.0,84002.0,19.9,19.7,23.5,6.9,2.0,2021
1400000US17031825302,"Census Tract 8253.02, Cook County, Illinois",2232,85800.0,103252.0,17.1,16.1,27.1,11.5,4.9,2021
1400000US17031825303,"Census Tract 8253.03, Cook County, Illinois",1608,70441.0,88398.0,25.1,19.6,21.1,2.0,3.1,2021
1400000US17031825304,"Census Tract 8253.04, Cook County, Illinois",1663,85865.0,100833.0,10.5,21.8,25.1,7.3,7.2,2021
1400000US17031825400,"Census Tract 8254, Cook County, Illinois",2478,71528.0,86762.0,16.8,12.7,21.6,10.5,4.9,2021
1400000US17031825501,"Census Tract 8255.01, Cook County, Illinois",1829,54313.0,75450.0,21.5,13.3,9.5,5.6,7.9,2021
1400000US17031825503,"Census Tract 8255.03, Cook County, Illinois",2490,62397.0,64541.0,12.9,15.5,22.4,2.4,2.1,2021
1400000US17031825504,"Census Tract 8255.04, Cook County, Illinois",1301,66534.0,81141.0,19.7,11.6,22.8,4.8,3.5,2021
1400000US17031825505,"Census Tract 8255.05, Cook County, Illinois",1737,63027.0,80785.0,25.8,15.4,14.1,8.3,5.1,2021
1400000US17031825600,"Census Tract 8256, Cook County, Illinois",1545,48133.0,63790.0,16.8,7.7,14.2,6.3,1.2,2021
1400000US17031825700,"Census Tract 8257, Cook County, Illinois",1594,50556.0,62065.0,14.7,21.6,11.9,1.6,0.8,2021
1400000US17031825801,"Census Tract 8258.01, Cook County, Illinois",1483,41918.0,53941.0,12.8,16.1,6.1,5.5,0.7,2021
1400000US17031825802,"Census Tract 8258.02, Cook County, Illinois",2215,62108.0,71441.0,19.5,11.0,24.3,4.0,0.8,2021
1400000US17031825803,"Census Tract 8258.03, Cook County, Illinois",2329,54835.0,63734.0,26.5,12.2,7.8,8.9,1.8,2021
1400000US17031825900,"Census Tract 8259, Cook County, Illinois",1112,56043.0,61822.0,24.2,12.4,18.1,2.7,0.2,2021
1400000US17031826000,"Census Tract 8260, Cook County, Illinois",931,56952.0,60154.0,34.0,11.0,8.1,2.8,1.9,2021
1400000US17031826100,"Census Tract 8261, Cook County, Illinois",2020,52797.0,62169.0,25.5,7.9,7.0,7.9,2.0,2021
1400000US17031826201,"Census Tract 8262.01, Cook County, Illinois",2119,40684.0,53743.0,21.0,7.6,15.3,1.3,0.0,2021
1400000US17031826202,"Census Tract 8262.02, Cook County, Illinois",1913,44099.0,57607.0,20.6,3.2,20.1,2.4,0.9,2021
1400000US17031826301,"Census Tract 8263.01, Cook County, Illinois",1520,64615.0,75327.0,29.0,6.5,28.6,6.6,0.3,2021
1400000US17031826303,"Census Tract 8263.03, Cook County, Illinois",1182,58269.0,78786.0,21.7,13.5,18.8,4.9,2.1,2021
1400000US17031826304,"Census Tract 8263.04, Cook County, Illinois",1260,49830.0,54229.0,23.1,13.6,12.0,1.1,0.0,2021
1400000US17031826401,"Census Tract 8264.01, Cook County, Illinois",1306,51250.0,60675.0,18.3,14.9,13.0,3.9,0.2,2021
1400000US17031826402,"Census Tract 8264.02, Cook County, Illinois",1707,44826.0,64671.0,18.0,7.7,11.8,6.9,1.8,2021
1400000US17031826500,"Census Tract 8265, Cook County, Illinois",2045,46380.0,57953.0,9.4,16.5,10.8,3.2,1.9,2021
1400000US17031826600,"Census Tract 8266, Cook County, Illinois",1612,40729.0,55922.0,10.8,13.6,5.6,1.7,5.3,2021
1400000US17031826700,"Census Tract 8267, Cook County, Illinois",1731,34984.0,47970.0,16.6,14.1,7.6,0.5,1.2,2021
1400000US17031826800,"Census Tract 8268, Cook County, Illinois",1549,52658.0,55689.0,29.4,9.4,10.3,0.6,2.1,2021
1400000US17031826901,"Census Tract 8269.01, Cook County, Illinois",681,27845.0,47885.0,15.0,3.1,6.2,3.5,2.6,2021
1400000US17031826902,"Census Tract 8269.02, Cook County, Illinois",406,31544.0,57841.0,12.8,8.1,2.5,0.0,5.2,2021
1400000US17031827000,"Census Tract 8270, Cook County, Illinois",1255,40012.0,59274.0,15.1,2.7,15.2,0.0,1.0,2021
1400000US17031827100,"Census Tract 8271, Cook County, Illinois",886,28942.0,40835.0,17.9,10.9,7.4,0.0,0.0,2021
1400000US17031827200,"Census Tract 8272, Cook County, Illinois",1342,52619.0,67625.0,10.3,12.0,26.7,1.1,2.2,2021
1400000US17031827300,"Census Tract 8273, Cook County, Illinois",844,22269.0,49931.0,12.7,0.8,8.3,1.7,6.8,2021
1400000US17031827400,"Census Tract 8274, Cook County, Illinois",1161,30562.0,45783.0,14.8,5.7,2.0,0.0,4.7,2021
1400000US17031827500,"Census Tract 8275, Cook County, Illinois",1388,53036.0,67225.0,22.8,12.5,10.0,4.5,5.8,2021
1400000US17031827600,"Census Tract 8276, Cook County, Illinois",891,41494.0,51386.0,15.6,4.5,11.1,3.5,0.9,2021
1400000US17031827700,"Census Tract 8277, Cook County, Illinois",875,47569.0,52600.0,18.3,8.7,10.2,2.9,0.0,2021
1400000US17031827801,"Census Tract 8278.01, Cook County, Illinois",1652,70081.0,75343.0,28.7,19.4,12.9,6.8,1.9,2021
1400000US17031827802,"Census Tract 8278.02, Cook County, Illinois",933,93036.0,88953.0,12.8,17.0,21.9,17.1,1.4,2021
1400000US17031827804,"Census Tract 8278.04, Cook County, Illinois",1285,61289.0,72905.0,11.4,15.7,24.2,3.5,1.4,2021
1400000US17031827805,"Census Tract 8278.05, Cook County, Illinois",994,84345.0,97420.0,6.3,12.4,15.8,13.6,14.9,2021
1400000US17031827901,"Census Tract 8279.01, Cook County, Illinois",735,94904.0,118242.0,8.6,19.0,25.7,13.2,9.8,2021
1400000US17031827902,"Census Tract 8279.02, Cook County, Illinois",1577,53878.0,84970.0,18.5,13.3,12.2,1.6,7.4,2021
1400000US17031828000,"Census Tract 8280, Cook County, Illinois",2101,61330.0,73741.0,29.0,12.4,19.5,2.6,2.7,2021
1400000US17031828100,"Census Tract 8281, Cook County, Illinois",2037,57304.0,78203.0,30.2,8.6,24.1,1.2,5.5,2021
1400000US17031828201,"Census Tract 8282.01, Cook County, Illinois",1532,69224.0,88280.0,22.7,12.9,15.7,4.4,6.7,2021
1400000US17031828202,"Census Tract 8282.02, Cook County, Illinois",1925,51658.0,79111.0,11.7,9.1,14.8,11.3,4.7,2021
1400000US17031828300,"Census Tract 8283, Cook County, Illinois",1419,56336.0,66895.0,16.3,15.9,18.1,2.5,1.9,2021
1400000US17031828401,"Census Tract 8284.01, Cook County, Illinois",1397,71958.0,87963.0,21.5,13.5,19.5,9.8,6.0,2021
1400000US17031828402,"Census Tract 8284.02, Cook County, Illinois",1555,46645.0,67681.0,16.2,11.3,13.1,4.7,2.7,2021
1400000US17031828503,"Census Tract 8285.03, Cook County, Illinois",1531,51972.0,61160.0,24.5,10.2,11.1,6.3,0.3,2021
1400000US17031828504,"Census Tract 8285.04, Cook County, Illinois",1670,47745.0,59703.0,14.3,9.0,19.2,4.7,0.0,2021
1400000US17031828505,"Census Tract 8285.05, Cook County, Illinois",2662,90387.0,91398.0,14.4,13.1,24.1,14.5,4.8,2021
1400000US17031828507,"Census Tract 8285.07, Cook County, Illinois",1227,86058.0,93368.0,16.6,17.4,21.5,13.9,4.2,2021
1400000US17031828508,"Census Tract 8285.08, Cook County, Illinois",1522,47692.0,66123.0,19.6,3.5,13.8,11.2,1.1,2021
1400000US17031828601,"Census Tract 8286.01, Cook County, Illinois",1720,88407.0,102531.0,18.1,20.7,21.7,9.1,6.7,2021
1400000US17031828602,"Census Tract 8286.02, Cook County, Illinois",1447,101205.0,118035.0,15.7,13.1,23.4,19.3,9.2,2021
1400000US17031828701,"Census Tract 8287.01, Cook County, Illinois",1408,64643.0,80005.0,20.6,17.8,16.7,7.2,5.0,2021
1400000US17031828702,"Census Tract 8287.02, Cook County, Illinois",1595,63811.0,73308.0,16.8,16.1,16.2,7.1,2.1,2021
1400000US17031828801,"Census Tract 8288.01, Cook County, Illinois",1762,104658.0,144094.0,6.4,15.4,23.9,7.6,24.5,2021
